Date,AAPL,AMZN,DIS,GOOGL,HD,JNJ,JPM,MA,MSFT,NVDA,PG,TSLA,V,WMT,XOM
2019-06-26,47.88139724731445,94.8915023803711,135.5135955810547,53.610931396484375,176.32638549804688,118.10101318359375,90.56470489501953,252.03062438964844,126.31217956542969,3.9569544792175293,93.2889404296875,14.618000030517578,163.44898986816406,33.42908477783203,56.581478118896484
2019-06-27,47.867027282714844,95.21399688720703,134.45187377929688,53.42781066894531,176.83895874023438,117.13520812988281,90.86524200439453,251.83779907226562,126.51962280273438,4.055592060089111,93.3314437866211,14.855999946594238,163.61141967773438,33.410884857177734,56.00532531738281
2019-06-28,47.43086624145508,94.68150329589844,134.780029296875,53.734004974365234,177.6504364013672,115.96128845214844,93.33642578125,255.14614868164062,126.34046936035156,4.080438137054443,93.22091674804688,14.897333145141602,165.82818603515625,33.529239654541016,56.60361099243164
2019-07-01,48.30078125,96.1094970703125,136.72007751464844,54.58755111694336,179.6236572265625,116.02786254882812,94.90591430664062,257.3066711425781,127.96261596679688,4.128640651702881,93.93505859375,15.14466667175293,166.20083618164062,33.568687438964844,56.55190658569336
2019-07-02,48.58356475830078,96.71549987792969,137.5694580078125,55.21282958984375,179.50405883789062,116.5857162475586,95.00611877441406,260.9718017578125,128.8114776611328,4.030747413635254,94.77672576904297,14.970000267028809,167.48117065429688,33.8660888671875,55.93144607543945
2019-07-03,48.98616409301758,96.94999694824219,138.0037841796875,55.728431701660156,181.1783447265625,118.34244537353516,94.85477447509766,263.39276123046875,129.64141845703125,4.043666362762451,96.98715209960938,15.65999984741211,169.00047302246094,34.084556579589844,56.463287353515625
2019-07-05,48.94303512573242,97.14550018310547,138.3437042236328,56.20880126953125,180.63165283203125,117.03528594970703,95.41808319091797,262.48614501953125,129.26414489746094,3.98105525970459,96.19650268554688,15.539999961853027,168.7998046875,33.98139190673828,56.234291076660156
2019-07-08,47.93412780761719,97.61599731445312,136.95494079589844,55.42075729370117,181.87022399902344,117.3683090209961,94.89680480957031,261.92608642578125,129.16983032226562,3.906020402908325,96.96165466308594,15.355999946594238,168.35069274902344,34.2059440612793,56.49284362792969
2019-07-09,48.22648239135742,99.41500091552734,137.5279083251953,55.792945861816406,181.09292602539062,117.73466491699219,95.30036163330078,263.9636535644531,128.69825744628906,3.9085047245025635,95.99248504638672,15.337332725524902,169.82215881347656,34.254512786865234,56.455902099609375
2019-07-10,48.7033805847168,100.87049865722656,139.40228271484375,56.61771011352539,180.02511596679688,117.5681381225586,95.02290344238281,265.93359375,130.00921630859375,3.9768319129943848,96.70659637451172,15.928000450134277,171.33187866210938,34.28485107421875,57.25364685058594
2019-07-11,48.34870910644531,100.05349731445312,139.4217071533203,56.775020599365234,182.8355255126953,116.65227508544922,95.93095397949219,268.7728271484375,130.5279541015625,4.131373405456543,97.24219512939453,15.90666675567627,172.69821166992188,34.57011032104492,57.2979621887207
2019-07-12,48.72016906738281,100.55000305175781,140.70367431640625,56.83755111694336,186.41465759277344,111.81503295898438,96.93986511230469,269.9510803222656,130.9994659423828,4.1644182205200195,97.76082611083984,16.338666915893555,172.3065185546875,34.77645492553711,57.34227752685547
2019-07-15,49.177879333496094,101.04949951171875,140.87847900390625,57.0941162109375,186.81614685058594,112.15640258789062,95.76277923583984,269.7867736816406,130.9994659423828,4.155970096588135,98.1773910522461,16.899999618530273,172.5358428955078,34.89177322387695,56.936038970947266
2019-07-16,49.00774002075195,100.49500274658203,140.140380859375,57.24050521850586,185.58609008789062,110.31640625,96.78852081298828,267.13116455078125,129.2830047607422,4.151249885559082,98.52596282958984,16.825332641601562,171.33187866210938,34.82501220703125,56.08656311035156
2019-07-17,48.73214340209961,99.60150146484375,138.4602508544922,56.90702819824219,184.17660522460938,109.78353881835938,95.83845520019531,265.8370666503906,128.5190887451172,4.21659517288208,98.56847381591797,16.99066734313965,171.1790313720703,34.77645492553711,55.7541618347168
2019-07-18,49.28572463989258,98.8949966430664,137.54736328125,56.93183898925781,183.17721557617188,109.95840454101562,96.41018676757812,267.28558349609375,128.66053771972656,4.228273391723633,98.77897644042969,16.902666091918945,172.4976043701172,34.812870025634766,55.28141403198242
2019-07-19,48.55001449584961,98.22599792480469,135.81866455078125,56.15322494506836,181.9812774658203,108.4930648803711,95.46012878417969,266.1461181640625,128.8491668701172,4.185039043426514,98.4110336303711,17.211999893188477,171.2649688720703,34.56403350830078,55.39223098754883
2019-07-22,49.659568786621094,99.28150177001953,136.7801055908203,56.533348083496094,180.46934509277344,107.1026611328125,96.07389068603516,269.0528869628906,130.55621337890625,4.256596565246582,98.6591796875,17.045333862304688,172.5358428955078,34.236297607421875,55.45131301879883
2019-07-23,50.04780578613281,99.72450256347656,137.18801879882812,56.9720344543457,182.0154266357422,107.26914978027344,97.8310775756836,269.40045166015625,131.3673095703125,4.364427089691162,97.41847229003906,17.344667434692383,172.85113525390625,34.0147705078125,55.67291259765625
2019-07-24,50.00706481933594,100.04049682617188,137.21714782714844,56.55915832519531,183.40785217285156,108.05177307128906,98.2262191772461,270.6365966796875,132.71595764160156,4.43896484375,96.348876953125,17.658666610717773,175.17303466796875,33.987457275390625,55.66553497314453
2019-07-25,49.61164855957031,98.69100189208984,139.08180236816406,56.37107467651367,184.1253662109375,109.16744232177734,97.28456115722656,269.76751708984375,132.21607971191406,4.307777404785156,96.49433135986328,15.254667282104492,173.51043701171875,34.05422592163086,55.347900390625
2019-07-26,49.784202575683594,97.15249633789062,140.48028564453125,61.794097900390625,185.28707885742188,108.84273529052734,97.71336364746094,272.3941955566406,133.30068969726562,4.349767684936523,98.17146301269531,15.202667236328125,175.51699829101562,34.29698944091797,55.259254455566406
2019-07-29,50.24910354614258,95.62249755859375,142.1701202392578,61.62636947631836,186.2523651123047,110.74935150146484,97.40227508544922,271.7857360839844,133.00833129882812,4.343555927276611,99.2581558227539,15.718000411987305,175.05833435058594,34.06939697265625,55.650753021240234
2019-07-30,50.03342819213867,94.92649841308594,140.75221252441406,60.93955993652344,185.67147827148438,109.96672821044922,97.18370056152344,268.6183166503906,132.3670196533203,4.359209060668945,103.03166198730469,16.150667190551758,173.45314025878906,34.00567626953125,55.658145904541016
2019-07-31,51.0543212890625,93.33899688720703,138.8875732421875,60.4532356262207,182.5364990234375,108.41812133789062,97.52839660644531,262.9302673339844,128.5190887451172,4.191995143890381,101.00373077392578,16.107332229614258,170.08018493652344,33.49586868286133,54.92686462402344
2019-08-01,49.94954299926758,92.76599884033203,137.76100158691406,60.134639739990234,181.8019256591797,108.47639465332031,94.95567321777344,264.75555419921875,130.20726013183594,4.097582817077637,99.88278198242188,15.59000015258789,171.1981201171875,33.19239807128906,53.52340316772461
2019-08-02,48.892704010009766,91.16200256347656,137.62506103515625,59.367435455322266,181.22103881835938,109.12582397460938,94.94727325439453,260.2070617675781,129.1132354736328,4.004907131195068,99.63465118408203,15.62266731262207,169.52597045898438,33.1984748840332,52.99895477294922
2019-08-05,46.333282470703125,88.25650024414062,134.31333923339844,57.30452346801758,175.0621795654297,108.3681869506836,92.12230682373047,248.0296630859375,124.69002532958984,3.7465097904205322,96.75958251953125,15.221332550048828,161.3468017578125,32.112091064453125,51.913124084472656
2019-08-06,47.210391998291016,89.3915023803711,137.7804412841797,58.11490249633789,178.3594207763672,108.87606811523438,92.84534454345703,255.60069274902344,127.02894592285156,3.7852697372436523,97.78638458251953,15.383333206176758,164.8057403564453,32.55209732055664,52.41541290283203
2019-08-07,47.69926834106445,89.66999816894531,130.97250366210938,58.35458755493164,177.59915161132812,108.40982055664062,90.82752990722656,260.0719299316406,127.5853500366211,3.8235316276550293,98.84742736816406,15.561332702636719,167.5194091796875,32.83431625366211,52.07564163208008
2019-08-08,48.75131607055664,91.64450073242188,133.91517639160156,59.857234954833984,180.7256317138672,109.6336898803711,92.36612701416016,268.5024108886719,130.99005126953125,3.9321088790893555,100.49031829833984,15.886667251586914,171.8956298828125,33.09353256225586,53.46431350708008
2019-08-09,48.34959030151367,90.37899780273438,134.52700805664062,58.99922180175781,179.4015350341797,109.93340301513672,92.26522827148438,265.5184631347656,129.8771514892578,3.830737590789795,99.92557525634766,15.667332649230957,171.08343505859375,32.71537780761719,52.3267707824707
2019-08-12,48.22690963745117,89.24600219726562,131.8368377685547,58.28461837768555,176.83038330078125,109.84183502197266,90.53326416015625,260.7382507324219,128.0663604736328,3.762908697128296,99.28382110595703,15.267333030700684,168.49404907226562,32.08719253540039,52.072509765625
2019-08-13,50.26922607421875,91.21700286865234,133.06053161621094,59.387779235839844,177.9579315185547,111.08235168457031,91.92890930175781,265.1128234863281,130.71658325195312,3.877199411392212,100.32774353027344,15.666666984558105,170.6630401611328,32.75502395629883,52.715660095214844
2019-08-14,48.772953033447266,88.14800262451172,129.02044677734375,57.775962829589844,172.20057678222656,108.45143127441406,88.11186218261719,257.9860534667969,126.78011322021484,3.728620767593384,99.07846069335938,14.641332626342773,165.78994750976562,32.38603973388672,50.591773986816406
2019-08-15,48.53000259399414,88.80599975585938,129.56431579589844,58.027557373046875,172.37136840820312,108.68453216552734,88.44816589355469,262.5633850097656,126.49622344970703,3.696321487426758,100.44754028320312,14.37600040435791,168.67019653320312,34.36518096923828,50.29263687133789
2019-08-16,49.6750602722168,89.62850189208984,131.3026885986328,58.51834487915039,173.96023559570312,109.36727142333984,90.56687927246094,264.9486083984375,128.81459045410156,3.9644083976745605,101.97918701171875,14.662667274475098,170.545654296875,34.45667266845703,51.077880859375
2019-08-19,50.601200103759766,90.80599975585938,131.3900909423828,59.57189178466797,177.6333770751953,110.10824584960938,91.38243103027344,268.5314636230469,130.97206115722656,4.2431793212890625,102.88621520996094,15.121999740600586,171.99057006835938,34.70674133300781,51.93790054321289
2019-08-20,50.603599548339844,90.06900024414062,131.23472595214844,58.73272705078125,185.44088745117188,108.73448944091797,90.22216796875,267.5367126464844,129.8838653564453,4.170877933502197,101.73960876464844,15.057332992553711,171.51211547851562,34.170013427734375,51.62379455566406
2019-08-21,51.15208435058594,91.177001953125,131.84654235839844,59.1322135925293,188.2682647705078,109.5087890625,90.47441101074219,272.33624267578125,131.33163452148438,4.254359245300293,101.99630737304688,14.722000122070312,173.1388397216797,34.16086959838867,52.139808654785156
2019-08-22,51.10877990722656,90.23300170898438,132.15733337402344,59.12923049926758,188.7978973388672,109.29235076904297,91.40766143798828,271.1387634277344,130.37588500976562,4.260570526123047,102.18453979492188,14.8100004196167,172.32546997070312,34.127323150634766,52.027645111083984
2019-08-23,48.74650192260742,87.48100280761719,127.87445068359375,57.24646759033203,185.7654266357422,106.34500885009766,89.13758087158203,262.5633850097656,126.22179412841797,4.035964488983154,100.38765716552734,14.09333324432373,167.67498779296875,33.7979736328125,50.47211837768555
